Date,Open_SLI.US,High_SLI.US,Low_SLI.US,Close_SLI.US,Adjusted_close_SLI.US,Volume_SLI.US,Open_ALB.US,High_ALB.US,Low_ALB.US,Close_ALB.US,Adjusted_close_ALB.US,Volume_ALB.US,Open_SQM.US,High_SQM.US,Low_SQM.US,Close_SQM.US,Adjusted_close_SQM.US,Volume_SQM.US,Open_1772.Hk,High_1772.Hk,Low_1772.Hk,Close_1772.Hk,Adjusted_close_1772.Hk,Volume_1772.Hk,Open_002466.SHE,High_002466.SHE,Low_002466.SHE,Close_002466.SHE,Adjusted_close_002466.SHE,Volume_002466.SHE,Open_LTHM.US,High_LTHM.US,Low_LTHM.US,Close_LTHM.US,Adjusted_close_LTHM.US,Volume_LTHM.US,Open_PLL.US,High_PLL.US,Low_PLL.US,Close_PLL.US,Adjusted_close_PLL.US,Volume_PLL.US,Open_LAC.US,High_LAC.US,Low_LAC.US,Close_LAC.US,Adjusted_close_LAC.US,Volume_LAC.US,Open_ORE.AU,High_ORE.AU,Low_ORE.AU,Close_ORE.AU,Adjusted_close_ORE.AU,Volume_ORE.AU,Open_GALXF.US,High_GALXF.US,Low_GALXF.US,Close_GALXF.US,Adjusted_close_GALXF.US,Volume_GALXF.US,Open_ENS.US,High_ENS.US,Low_ENS.US,Close_ENS.US,Adjusted_close_ENS.US,Volume_ENS.US,Open_VUL.AU,High_VUL.AU,Low_VUL.AU,Close_VUL.AU,Adjusted_close_VUL.AU,Volume_VUL.AU,Open_EMHLF.US,High_EMHLF.US,Low_EMHLF.US,Close_EMHLF.US,Adjusted_close_EMHLF.US,Volume_EMHLF.US,Open_CRE.V,High_CRE.V,Low_CRE.V,Close_CRE.V,Adjusted_close_CRE.V,Volume_CRE.V
2018-12-18,0.7268,0.7268,0.705,0.705,0.705,41890.0,81.22,82.67,80.64,81.03,76.8054,1689974.0,41.1011,41.5181,40.5849,40.5948,33.5124,1012223.0,15.1,15.2,14.86,15.06,10.2579,894040.0,27.6776,29.3131,27.5099,29.1789,28.9737,46821742.0,14.63,14.799,14.37,14.54,14.54,1056283.0,7.61,7.71,7.51,7.56,7.56,1838.0,3.3,3.37,3.1801,3.2,3.2,143473.0,3.94,4.01,3.94,3.95,3.95,673200.0,1.815,1.815,1.78,1.78,1.78,1230.0,74.09,76.45,73.455,75.26,72.1902,405907.0,0.175,0.175,0.17,0.17,0.17,50000.0,,,,,,,0.76,0.76,0.73,0.73,0.73,60627.0
2018-12-19,0.6835,0.7043,0.6735,0.6939,0.6939,13481.0,81.33,82.6369,79.07,79.8,75.6396,1764869.0,40.9721,41.9152,40.5353,40.6643,33.5697,1046968.0,15.0,15.04,13.9,13.9,9.4677,2004239.0,28.9776,29.1538,28.357,28.5079,28.3074,32780741.0,14.54,14.99,13.81,14.22,14.22,1413781.0,8.0,8.0,7.2,7.2,7.2,2708.0,3.11,3.335,3.03,3.05,3.05,293225.0,3.93,4.01,3.85,3.9,3.9,2658031.0,1.8,1.8,1.75,1.8,1.8,12588.0,75.75,76.19,71.72,72.38,69.4277,263273.0,,,,,,,,,,,,,0.75,0.77,0.74,0.77,0.77,83350.0
2018-12-20,0.6787,0.6789,0.6401,0.66,0.66,64759.0,77.56,78.14,73.67,76.16,72.1893,4684530.0,40.5551,40.575,36.4946,38.1923,31.529,5317594.0,14.02,14.14,13.4,13.42,9.1408,1591799.0,28.3486,29.0615,28.1892,28.6841,28.4823,32308876.0,14.09,14.2696,12.47,12.85,12.85,2962463.0,,,,,,,3.03,3.12,2.9,3.01,3.01,307338.0,3.76,3.87,3.35,3.37,3.37,2152286.0,1.543,1.6,1.54,1.55,1.55,33478.0,72.05,72.58,70.28,71.77,68.8426,278578.0,0.175,0.175,0.175,0.175,0.175,21200.0,,,,,,,0.74,0.75,0.73,0.73,0.73,257430.0
2018-12-21,0.65,0.6525,0.6201,0.6201,0.6201,8593.0,76.33,77.66,74.6,74.84,70.9381,2776195.0,38.371,39.4631,37.6959,38.0632,31.4225,1555865.0,13.3,13.44,12.76,13.02,8.8683,1842665.0,28.4325,28.4325,26.235,26.7299,26.5418,48174205.0,12.83,13.25,12.715,12.91,12.91,4247596.0,5.76,6.12,5.76,6.12,6.12,758.0,2.99,3.0235,2.8911,2.91,2.91,236661.0,3.39,3.41,3.0,3.0,3.0,2990942.0,1.47,1.5,1.42,1.42,1.42,81925.0,73.0,76.5,73.0,74.64,71.5955,1314155.0,0.175,0.175,0.175,0.175,0.175,15000.0,,,,,,,0.72,0.72,0.69,0.7,0.7,139450.0
2018-12-24,0.6075,0.66,0.595,0.6529,0.6529,8677.0,73.96,74.83,72.44,73.13,69.3173,870206.0,37.7753,38.093,36.6038,36.6733,30.2751,568219.0,12.68,13.4,12.68,12.9,8.7866,250880.0,26.3944,26.8054,25.7486,26.1008,25.9172,34578369.0,12.83,13.09,12.26,12.3,12.3,645418.0,,,,,,,2.95,2.95,2.75,2.8,2.8,194528.0,3.02,3.14,2.91,3.02,3.02,1508969.0,1.48,1.5,1.48,1.5,1.5,1849.0,74.43,74.44,71.99,72.0,69.0632,204421.0,,,,,,,,,,,,,0.71,0.71,0.71,0.71,0.71,17500.0
2018-12-25,,,,,,,,,,,,,,,,,,,,,,,,,25.455,25.7318,24.7086,25.5808,25.4009,27916134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-26,0.625,0.6929,0.625,0.625,0.625,27884.0,73.43,76.31,71.89,76.28,72.3031,1500278.0,36.7329,38.8277,36.4343,38.7582,31.9962,505552.0,,,,,,,25.5808,25.8912,24.935,24.9937,24.8179,21546432.0,12.38,13.06,12.1,13.06,13.06,798923.0,6.35,7.69,6.35,7.08,7.08,1864.0,2.85,2.87,2.76,2.77,2.77,170865.0,,,,,,,1.485,1.517,1.44,1.49,1.49,28645.0,72.58,76.75,71.77,76.72,73.5907,315622.0,,,,,,,,,,,,,,,,,,
2018-12-27,0.64,0.6499,0.6038,0.6273,0.6273,20665.0,75.28,77.31,74.0,77.22,73.1941,1657080.0,38.0732,38.7731,37.4874,38.639,31.8978,556758.0,13.06,13.18,12.42,12.46,8.4869,880880.0,25.606,25.606,24.7421,24.7421,24.5681,20528494.0,12.9,13.595,12.75,13.51,13.51,752034.0,7.45,7.45,6.9066,6.9066,6.9066,1011.0,2.75,2.9999,2.75,2.89,2.89,199082.0,3.1,3.12,2.98,3.02,3.02,1893254.0,1.5,1.51,1.47,1.488,1.488,20820.0,75.14,76.23,73.38,76.11,73.0056,308717.0,0.175,0.175,0.175,0.175,0.175,75000.0,,,,,,,0.69,0.73,0.69,0.73,0.73,105200.0
2018-12-28,0.6278,0.637,0.61,0.637,0.637,27878.0,77.58,78.39,76.11,76.74,72.7391,1202517.0,38.7979,39.2645,37.6669,37.8845,31.2749,493491.0,12.5,12.86,12.04,12.34,8.4052,1236199.0,24.9099,25.0357,24.3479,24.5911,24.4182,21347784.0,13.51,14.16,13.3401,14.09,14.09,1211074.0,5.86,7.2,5.81,6.55,6.55,2088.0,2.9,3.05,2.88,2.95,2.95,170384.0,3.06,3.325,3.04,3.19,3.19,1044836.0,1.57,1.57,1.55,1.55,1.55,29684.0,76.28,77.24,75.51,76.03,72.9288,372599.0,0.175,0.185,0.175,0.185,0.185,112296.0,,,,,,,0.75,0.75,0.7,0.73,0.73,91800.0
2018-12-31,0.6104,0.679,0.5901,0.665,0.665,25694.0,77.0,77.75,76.03,77.07,73.0519,1040061.0,37.9242,38.4008,37.132,38.0235,31.3897,429800.0,12.64,12.84,12.5,12.68,8.6368,59080.0,,,,,,,14.14,14.36,13.26,13.8,13.8,1146544.0,6.7,6.7,6.0,6.13,6.13,37690.0,2.98,3.23,2.95,3.17,3.17,169106.0,3.2,3.255,3.1,3.23,3.23,689017.0,1.5036,1.53,1.5,1.51,1.51,54040.0,76.66,77.63,75.88,77.61,74.4444,211079.0,,,,,,,,,,,,,0.71,0.72,0.71,0.72,0.72,87600.0
2019-01-02,0.6771,0.7306,0.6682,0.73,0.73,39525.0,75.8,79.025,75.13,78.11,74.0377,1052268.0,37.3186,38.6192,37.2293,38.2419,31.57,697876.0,12.64,12.76,11.98,12.0,8.1736,1232559.0,24.6582,24.8511,24.264,24.3395,24.1683,16722163.0,13.64,14.26,13.5,13.99,13.99,800849.0,,,,,,,3.25,3.48,3.05,3.24,3.24,234932.0,3.24,3.37,3.16,3.17,3.17,772265.0,1.56,1.56,1.52,1.546,1.546,1950.0,76.02,77.64,75.15,77.58,74.4156,231507.0,,,,,,,,,,,,,0.71,0.72,0.7,0.7,0.7,73235.0
2019-01-03,0.7358,0.7461,0.7157,0.7157,0.7157,20128.0,76.85,76.8799,72.58,72.69,68.9002,1968112.0,38.1625,38.1625,36.6336,36.9712,30.5209,1500974.0,12.04,12.34,12.0,12.12,8.2553,530880.0,24.0711,24.784,24.0711,24.4737,24.3016,15477331.0,13.93,13.95,13.29,13.59,13.59,987934.0,6.14,6.14,6.05,6.05,6.05,661.0,3.24,3.31,3.1,3.15,3.15,107207.0,3.23,3.3,3.17,3.17,3.17,835464.0,1.53,1.55,1.52,1.52,1.52,13157.0,77.05,77.58,75.05,75.12,72.056,256865.0,0.17,0.175,0.17,0.175,0.175,12100.0,,,,,,,0.71,0.71,0.69,0.69,0.69,102800.0
2019-01-04,0.735,0.759,0.7073,0.735,0.735,44953.0,74.57,77.28,74.37,76.24,72.2652,2089540.0,37.9441,39.1156,37.8095,38.7582,31.9962,837605.0,12.06,12.32,12.04,12.32,8.3915,1083600.0,24.155,25.3208,24.0711,25.3124,25.1344,25587776.0,13.64,14.41,13.64,14.26,14.26,442652.0,6.481,6.484,6.45,6.45,6.45,1545.0,3.24,3.4799,3.17,3.39,3.39,197457.0,3.08,3.13,3.02,3.07,3.07,989438.0,1.58,1.58,1.5245,1.53,1.53,4870.0,76.68,78.695,76.1,78.41,75.2118,348255.0,,,,,,,,,,,,,0.69,0.7,0.69,0.69,0.69,101510.0
2019-01-07,0.815,0.9271,0.794,0.9062,0.9062,61466.0,76.29,77.14,75.35,76.58,72.5874,1413307.0,39.2149,39.7006,38.9369,39.195,32.3568,606735.0,12.6,13.12,12.22,12.34,8.4052,2153339.0,25.4718,25.7234,25.086,25.6815,25.5008,26603317.0,14.19,14.45,14.06,14.4,14.4,478446.0,7.8,8.21,7.3864,7.3864,7.3864,1113.0,3.45,3.48,3.25,3.37,3.37,167527.0,3.23,3.38,3.17,3.23,3.23,1080163.0,1.58,1.64,1.58,1.61,1.61,2291.0,78.63,78.72,77.45,77.81,74.6362,277000.0,,,,,,,,,,,,,0.71,0.73,0.69,0.73,0.73,189064.0
2019-01-08,0.8912,0.9159,0.8488,0.894,0.894,31860.0,77.28,77.71,76.6,77.33,73.2983,1622793.0,39.7311,40.9026,39.7311,40.6048,33.5206,1131152.0,12.38,12.54,12.34,12.36,8.4188,798560.0,25.497,25.8995,25.2537,25.3544,25.176,24573034.0,14.44,14.84,14.09,14.35,14.35,671667.0,7.5,7.5,7.5,7.5,7.5,212.0,3.37,3.469,3.3,3.3,3.3,73624.0,3.35,3.35,3.26,3.29,3.29,821676.0,1.61,1.67,1.59,1.62,1.62,3935.0,78.52,78.77,76.87,78.47,75.2693,302274.0,,,,,,,,,,,,,0.74,0.74,0.7,0.7,0.7,101950.0
2019-01-09,0.9101,0.9101,0.7979,0.875,0.875,79402.0,77.78,78.085,75.93,76.84,72.8339,1113896.0,41.4883,42.1585,40.8529,40.9522,33.8074,839764.0,12.38,12.76,12.34,12.52,8.5278,1705059.0,25.3292,25.3795,24.1382,24.6918,24.5181,41558506.0,14.31,14.59,13.99,14.3,14.3,812621.0,7.5,7.9999,7.5,7.99,7.99,1774.0,3.35,3.47,3.35,3.42,3.42,91455.0,3.35,3.465,3.3,3.39,3.39,1364317.0,1.71,1.74,1.71,1.74,1.74,6608.0,78.9,80.255,78.58,79.63,76.382,257509.0,,,,,,,,,,,,,0.71,0.74,0.71,0.74,0.74,25930.0
2019-01-10,0.8631,0.8759,0.8456,0.8653,0.8653,15474.0,76.23,77.98,75.54,77.27,73.2415,1929381.0,40.704,41.9152,40.6544,41.8854,34.5778,486942.0,12.44,12.84,12.44,12.6,8.5823,661900.0,24.6247,24.9518,24.3982,24.4905,24.3182,22802114.0,14.2,14.76,14.01,14.56,14.56,396060.0,7.99,8.74,7.67,7.72,7.72,4448.0,3.43,3.46,3.32,3.33,3.33,65032.0,3.47,3.59,3.28,3.33,3.33,1063626.0,1.635,1.65,1.63,1.65,1.65,26163.0,79.04,81.04,78.82,80.83,77.533,175779.0,,,,,,,,,,,,,0.74,0.79,0.74,0.76,0.76,125455.0
2019-01-11,0.832,0.8536,0.8109,0.8255,0.8255,15462.0,76.72,77.85,75.37,77.41,73.3742,1526230.0,41.2103,42.1733,41.0465,41.667,34.3975,512639.0,12.74,12.74,12.42,12.54,8.5414,481600.0,24.5408,24.6834,24.2389,24.4989,24.3265,20173297.0,14.49,14.68,14.05,14.18,14.18,930957.0,6.95,6.95,6.95,6.95,6.95,100.0,3.33,3.4515,3.32,3.35,3.35,56572.0,3.4,3.45,3.21,3.22,3.22,813196.0,1.595,1.595,1.595,1.595,1.595,1000.0,80.56,81.25,80.22,80.45,77.1685,217998.0,0.155,0.155,0.15,0.15,0.15,54000.0,,,,,,,0.78,0.78,0.75,0.76,0.76,51700.0
2019-01-14,0.8328,0.881,0.8328,0.857,0.857,37129.0,76.6,77.4799,76.09,76.97,72.9571,1374850.0,41.0912,42.4613,41.0912,42.4017,35.004,424662.0,12.46,12.74,12.38,12.5,8.5142,459760.0,24.4737,24.8008,24.4234,24.4905,24.3182,13228070.0,14.09,14.25,13.8,14.06,14.06,565226.0,7.31,7.719,7.31,7.4277,7.4277,1543.0,3.41,3.5,3.3,3.34,3.34,85077.0,3.25,3.315,3.19,3.22,3.22,491845.0,1.6,1.62,1.6,1.62,1.62,1750.0,79.95,80.86,79.46,80.37,77.0918,215402.0,,,,,,,,,,,,,0.74,0.74,0.71,0.71,0.71,52476.0
2019-01-15,0.858,0.866,0.8292,0.83,0.83,45167.0,74.97,76.02,73.13,73.64,69.8007,2128207.0,42.3421,42.8412,41.5777,41.7564,34.4713,762586.0,12.34,12.7,12.34,12.62,8.5959,473200.0,24.4569,25.0021,24.1718,24.9518,24.7763,25670583.0,13.43,14.13,13.23,13.42,13.42,1557620.0,7.48,7.48,7.42,7.42,7.42,3009.0,3.36,3.4277,3.35,3.37,3.37,57463.0,3.21,3.4,3.2,3.35,3.35,1140377.0,1.6,1.64,1.6,1.6,1.6,4376.0,80.34,81.11,79.01,80.43,77.1494,173218.0,0.185,0.185,0.175,0.175,0.175,5794.0,,,,,,,0.73,0.73,0.71,0.72,0.72,35900.0
2019-01-16,0.8127,0.836,0.8001,0.8055,0.8055,16990.0,73.92,74.93,73.5,73.93,70.0756,2634299.0,41.9351,42.4215,41.6968,42.1138,34.7663,504837.0,12.44,12.74,12.44,12.56,8.555,658840.0,24.9015,24.9099,24.4402,24.5911,24.4182,20610836.0,13.4,13.68,13.08,13.23,13.23,1018393.0,7.55,7.99,7.55,7.6,7.6,3056.0,3.41,3.43,3.27,3.32,3.32,131142.0,3.3,3.33,3.2,3.25,3.25,932509.0,1.6,1.61,1.55,1.61,1.61,6900.0,80.38,81.28,80.38,80.89,77.5906,227112.0,0.17,0.17,0.17,0.17,0.17,20000.0,,,,,,,0.73,0.73,0.7,0.7,0.7,117051.0
2019-01-17,0.7775,0.81,0.7775,0.79,0.79,12078.0,73.84,75.73,73.55,75.29,71.3647,2020815.0,42.1535,43.2456,42.0641,42.8484,35.3728,478116.0,12.5,12.88,12.42,12.48,8.5005,847840.0,24.5995,24.6666,24.2557,24.2808,24.11,14425270.0,13.15,13.4,12.79,13.0,13.0,632478.0,7.6,7.68,7.55,7.55,7.55,3629.0,3.34,3.38,3.32,3.32,3.32,35314.0,3.25,3.34,3.21,3.25,3.25,706794.0,,,,,,,80.27,82.67,80.13,82.19,78.8376,252804.0,0.165,0.165,0.15,0.15,0.15,85237.0,,,,,,,0.71,0.71,0.71,0.71,0.71,5000.0
2019-01-18,0.836,0.836,0.7712,0.79,0.79,17131.0,75.83,77.25,75.77,76.63,72.6348,1457450.0,43.047,43.1661,42.1237,42.1932,34.8319,508894.0,12.46,12.74,12.46,12.58,8.5686,514920.0,24.306,24.7589,24.2557,24.7086,24.5348,23597091.0,13.07,13.28,12.86,13.06,13.06,1397495.0,7.45,7.62,7.35,7.35,7.35,1746.0,3.32,3.4,3.25,3.25,3.25,119465.0,3.33,3.445,3.3,3.4,3.4,948884.0,1.62,1.62,1.59,1.59,1.59,3511.0,83.07,85.72,82.96,84.79,81.3315,237590.0,,,,,,,,,,,,,0.72,0.72,0.7,0.71,0.71,2400.0
2019-01-21,,,,,,,,,,,,,,,,,,,12.7,13.12,12.7,12.8,8.7185,1072820.0,24.8344,25.2705,24.6582,25.044,24.8679,26934038.0,,,,,,,,,,,,,,,,,,,3.43,3.49,3.38,3.42,3.42,713172.0,,,,,,,,,,,,,0.165,0.165,0.165,0.165,0.165,15192.0,,,,,,,0.73,0.73,0.73,0.73,0.73,14830.0
2019-01-22,0.8,0.8,0.7621,0.79,0.79,18152.0,75.49,75.71,74.1,75.37,71.4405,1435769.0,41.8557,42.1634,41.7465,42.0542,34.7171,668742.0,12.9,12.9,12.46,12.52,8.5278,462840.0,24.9182,25.4131,24.6666,24.7924,24.618,23683521.0,12.99,13.33,12.54,12.85,12.85,723150.0,7.5,7.6,7.5,7.554,7.554,4891.0,3.22,3.22,3.03,3.06,3.06,174896.0,3.46,3.49,3.42,3.46,3.46,634155.0,1.54,1.58,1.54,1.55,1.55,6670.0,83.74,83.92,81.54,82.71,79.3364,258821.0,0.17,0.18,0.17,0.18,0.18,64000.0,,,,,,,0.72,0.72,0.7,0.7,0.7,102140.0
2019-01-23,0.8108,0.8591,0.8108,0.8433,0.8433,34721.0,75.64,75.84,73.48,73.92,70.0661,1271145.0,42.3918,42.491,41.7167,42.0443,34.7089,543528.0,12.5,12.8,12.46,12.64,8.6095,327040.0,24.5828,25.2286,24.4402,25.1028,24.9262,24537361.0,12.94,13.07,12.56,12.78,12.78,750559.0,7.6,7.6,7.35,7.35,7.35,8433.0,3.07,3.0914,3.0,3.03,3.03,78071.0,3.46,3.46,3.33,3.34,3.34,727434.0,1.6,1.615,1.59,1.6,1.6,4516.0,83.11,83.87,81.18,82.01,78.6649,387438.0,0.18,0.18,0.18,0.18,0.18,6000.0,,,,,,,0.71,0.73,0.7,0.72,0.72,97663.0
2019-01-24,0.8505,0.86,0.7543,0.7748,0.7748,60882.0,73.97,75.19,73.65,74.02,70.1609,1660319.0,42.0443,42.5506,41.677,41.945,34.627,576609.0,12.74,12.84,12.54,12.74,8.6776,422240.0,24.9853,25.0357,24.4905,24.7253,24.5514,23302248.0,12.7,12.85,12.49,12.52,12.52,517751.0,7.38,7.51,7.315,7.315,7.315,6511.0,3.04,3.1,3.03,3.09,3.09,56625.0,3.38,3.4,3.255,3.3,3.3,593730.0,1.524,1.53,1.5,1.52,1.52,17675.0,81.76,82.86,81.45,82.81,79.4323,125692.0,,,,,,,,,,,,,0.72,0.73,0.71,0.71,0.71,44200.0
2019-01-25,0.8463,0.8994,0.8411,0.894,0.894,75405.0,75.78,77.36,75.59,76.58,72.5874,2234929.0,42.491,42.6896,41.8457,42.0939,34.7499,545367.0,12.74,13.4,12.56,13.0,8.8547,1694839.0,24.6918,25.1531,24.4905,24.675,24.5014,27235296.0,12.84,13.43,12.65,13.42,13.42,809875.0,7.3227,7.5999,7.0,7.5,7.5,8313.0,3.09,3.18,3.0601,3.15,3.15,89319.0,3.28,3.35,3.25,3.27,3.27,970955.0,1.49,1.5,1.47,1.47,1.47,16604.0,83.93,84.98,83.8695,84.11,80.6793,172459.0,0.17,0.17,0.165,0.165,0.165,4000.0,,,,,,,0.72,0.73,0.72,0.72,0.72,30300.0
2019-01-28,0.9191,0.9191,0.88,0.9183,0.9183,60629.0,76.23,77.54,76.02,77.09,73.0708,1273549.0,41.8557,41.8557,40.8033,41.5975,34.3401,624134.0,13.0,13.26,12.9,12.96,8.8275,428400.0,24.7673,24.9434,24.2389,24.2473,24.0767,23306182.0,13.32,13.48,13.15,13.2,13.2,691038.0,7.5,7.5,7.5,7.5,7.5,3325.0,3.2,3.2,3.05,3.08,3.08,65046.0,,,,,,,1.5,1.5,1.48,1.49,1.49,11760.0,82.96,84.485,82.91,84.13,80.6984,172405.0,,,,,,,,,,,,,0.72,0.72,0.71,0.71,0.71,106211.0
2019-01-29,0.9019,0.9219,0.8691,0.8851,0.8851,30382.0,77.49,78.78,77.49,78.32,74.2367,1815079.0,41.6968,42.2428,41.3394,41.7961,34.5041,550533.0,12.78,12.94,12.58,12.72,8.664,1246279.0,23.9034,24.2221,22.9221,23.2492,23.0857,29117925.0,13.2,13.39,12.7,12.87,12.87,548612.0,7.15,7.2027,6.15,7.1027,7.1027,10761.0,3.1,3.25,3.0801,3.18,3.18,139888.0,3.37,3.37,3.16,3.18,3.18,911312.0,1.39,1.46,1.39,1.45,1.45,7080.0,84.66,85.88,83.63,84.29,80.8519,191944.0,,,,,,,,,,,,,0.72,0.72,0.71,0.71,0.71,77688.0
2019-01-30,0.8944,1.0022,0.8944,0.945,0.945,166576.0,79.09,80.47,78.35,80.21,76.0282,1592499.0,41.8755,42.8385,41.2004,41.8457,34.545,533523.0,12.86,13.0,12.6,12.9,8.7866,1031800.0,23.1486,23.6686,23.0647,23.2156,23.0523,13365936.0,12.84,12.9862,12.635,12.7,12.7,462745.0,7.59,7.59,7.35,7.41,7.41,4958.0,3.13,3.24,3.13,3.24,3.24,81946.0,3.23,3.32,3.19,3.2,3.2,604621.0,1.425,1.45,1.4,1.45,1.45,16675.0,84.97,84.97,82.47,83.72,80.3052,369641.0,,,,,,,,,,,,,0.71,0.72,0.7,0.71,0.71,125500.0
2019-01-31,0.9849,0.9872,0.869,0.9,0.9,103132.0,80.74,81.55,79.6,80.73,76.5211,1971446.0,41.8954,42.7194,41.5628,42.352,34.963,549607.0,12.9,13.0,12.6,12.68,8.6368,463680.0,23.1989,23.5344,22.4356,22.5615,22.4027,22676291.0,12.59,12.955,12.505,12.66,12.66,936899.0,7.539,7.539,7.41,7.41,7.41,1565.0,3.2,3.28,3.17,3.2327,3.2327,77667.0,3.29,3.39,3.27,3.33,3.33,977730.0,1.43,1.48,1.43,1.47,1.47,27988.0,83.75,85.36,83.0,85.26,81.7824,264349.0,,,,,,,,,,,,,0.72,0.74,0.71,0.74,0.74,33800.0
2019-02-01,0.8475,1.09,0.8475,1.02,1.02,258743.0,80.89,81.89,80.51,81.3,77.0613,969210.0,42.3818,42.64,41.945,42.1833,34.8237,368931.0,12.8,13.68,12.58,13.0,8.8547,677040.0,22.6453,23.3834,22.6453,23.375,23.2106,17538315.0,12.66,13.07,12.43,12.49,12.49,1012227.0,7.4,7.4984,7.25,7.3,7.3,4968.0,3.23,3.26,3.1941,3.22,3.22,50830.0,3.4,3.44,3.18,3.21,3.21,1141491.0,1.445,1.445,1.44,1.445,1.445,19804.0,85.28,86.51,84.925,86.3,82.7799,267461.0,,,,,,,,,,,,,0.73,0.73,0.71,0.71,0.71,100520.0
2019-02-04,0.9941,1.04,0.97,0.9705,0.9705,168951.0,81.3,82.0,80.97,81.94,77.668,885095.0,42.1138,42.8385,41.8954,42.5804,35.1515,302759.0,13.0,13.02,12.8,13.0,8.8547,142800.0,,,,,,,12.61,12.72,12.45,12.59,12.59,927212.0,7.31,7.5,7.07,7.17,7.17,2270.0,3.22,3.23,3.15,3.15,3.15,78753.0,3.28,3.3,3.16,3.22,3.22,939084.0,1.39,1.44,1.39,1.41,1.41,10613.0,86.47,87.65,85.95,87.57,83.9981,224521.0,,,,,,,,,,,,,0.74,0.74,0.71,0.71,0.71,49915.0
2019-02-05,0.9425,0.9872,0.87,0.889,0.889,83448.0,81.25,81.94,80.14,81.32,77.0803,1410616.0,42.5903,42.6995,42.1039,42.4215,35.0204,312669.0,,,,,,,,,,,,,12.56,12.94,12.53,12.72,12.72,1575341.0,7.3,7.4899,7.3,7.4899,7.4899,3144.0,3.15,3.18,3.11,3.13,3.13,65326.0,3.27,3.35,3.21,3.28,3.28,936880.0,1.44,1.44,1.44,1.44,1.44,8657.0,87.95,88.66,87.805,88.61,84.9957,274442.0,0.175,0.175,0.175,0.175,0.175,170000.0,,,,,,,0.73,0.77,0.72,0.74,0.74,81620.0
2019-02-06,0.919,0.9218,0.87,0.9218,0.9218,26141.0,80.93,82.88,80.85,82.19,77.9049,1154507.0,42.2031,43.5136,42.1833,42.2925,34.9138,906913.0,,,,,,,,,,,,,12.7,13.245,12.57,12.84,12.84,765420.0,7.49,7.49,7.49,7.49,7.49,111.0,3.14,3.1696,3.11,3.12,3.12,70658.0,3.31,3.425,3.3,3.39,3.39,706457.0,1.45,1.4538,1.45,1.4538,1.4538,556.0,88.56,89.83,88.34,88.66,85.0437,243176.0,,,,,,,,,,,,,0.76,0.76,0.72,0.73,0.73,23087.0
2019-02-07,0.9088,0.9365,0.8901,0.9061,0.9061,41790.0,81.37,81.78,79.29,80.64,76.4358,1222801.0,41.9549,42.3918,41.538,42.3024,34.922,680308.0,,,,,,,,,,,,,12.72,12.9,12.51,12.55,12.55,837288.0,7.6827,7.99,7.2355,7.48,7.48,3833.0,3.1,3.1,3.02,3.02,3.02,88722.0,3.38,3.5,3.38,3.44,3.44,597289.0,1.43,1.45,1.43,1.45,1.45,8000.0,79.99,80.5,69.39,79.04,75.8161,1940304.0,0.175,0.175,0.175,0.175,0.175,4250.0,,,,,,,0.73,0.73,0.73,0.73,0.73,20105.0
2019-02-08,0.9088,0.9103,0.88,0.8865,0.8865,37200.0,79.83,81.03,79.52,81.01,76.7865,712540.0,42.3719,42.3719,40.9622,41.2501,34.0533,533457.0,13.0,13.02,12.72,12.92,8.8002,501200.0,,,,,,,12.54,12.72,12.4001,12.67,12.67,614895.0,7.356,7.41,7.15,7.3,7.3,4595.0,3.09,3.09,3.02,3.06,3.06,66815.0,3.4,3.46,3.28,3.33,3.33,1104729.0,1.425,1.425,1.4,1.4,1.4,2570.0,78.11,78.11,73.4,74.68,71.6339,1175694.0,,,,,,,,,,,,,0.73,0.73,0.7,0.73,0.73,165597.0
2019-02-11,0.8751,0.916,0.8751,0.9,0.9,56134.0,81.57,81.89,80.31,80.86,76.6443,659887.0,41.1905,41.4635,40.3168,40.4161,33.3648,496412.0,12.88,13.78,12.84,13.76,9.3724,3067959.0,23.484,25.1447,23.484,25.1195,24.9428,35717194.0,12.85,13.4,12.43,13.12,13.12,1467802.0,7.3,8.36,7.3,7.6,7.6,2391.0,3.1,3.19,3.03,3.04,3.04,107010.0,3.3,3.4,3.235,3.25,3.25,546076.0,1.42,1.42,1.36,1.36,1.36,11435.0,74.52,74.52,69.45,70.55,67.6724,1370318.0,,,,,,,,,,,,,0.71,0.71,0.7,0.7,0.7,65600.0
2019-02-12,0.895,0.895,0.85,0.8726,0.8726,130329.0,80.34,80.89,78.42,80.45,76.2557,1947493.0,40.0587,40.0587,38.9468,39.8701,32.9141,2269771.0,13.76,13.8,13.4,13.64,9.2906,1721439.0,25.0776,25.3041,24.675,25.044,24.8679,34990106.0,12.42,12.71,11.55,12.55,12.55,3773286.0,7.4566,7.4999,7.4,7.4,7.4,1235.0,3.04,3.0578,3.02,3.03,3.03,190504.0,3.28,3.32,3.14,3.14,3.14,1290862.0,1.36,1.38,1.36,1.38,1.38,3320.0,70.67,72.97,70.55,72.55,69.5908,827769.0,,,,,,,,,,,,,0.7,0.71,0.7,0.71,0.71,20000.0
