DATE1,V2Tone,FinalThemes,DATE2,Li2CO3 56.5%,Li2CO3 99%,Li2CO3 99.5%,LiOH 56.5%,Lithium Mineral 99%
2022/6/29,1.401869159,"TAX_ETHNICITY,ECON_DEBT",,,,,,
2022/6/29,0.9375,"TAX_ETHNICITY,ECON_ENTREPRENEURSHIP,SCIENCE,ECON_DEBT",,,,,,
2022/6/29,0.70754717,"NEW_CONSTRUCTION,ENV_MINING",,,,,,
2022/6/29,-0.16540317,"MANMADE_DISASTER_IMPLIED,ENV_MINING,MOVEMENT_GENERAL,ECON_STOCKMARKET,SLFID_MINERAL_RESOURCES,EDUCATION,NATURAL_DISASTER,TAX_FOODSTAPLES,TAX_ETHNICITY,TAX_DISEASE,PROTEST,STRIKE,GENERAL_HEALTH,SLFID_NATURAL_RESOURCES,KILL,LEGISLATION,ECON_CURRENCY_EXCHANGE_RATE,DELAY,GENERAL_GOVERNMENT,ECON_TAXATION",,,,,,
2022/6/29,-0.060615245,"MANMADE_DISASTER_IMPLIED,ENV_MINING,MOVEMENT_GENERAL,ECON_STOCKMARKET,SLFID_MINERAL_RESOURCES,EDUCATION,NATURAL_DISASTER,TAX_FOODSTAPLES,TAX_ETHNICITY,TAX_DISEASE,PROTEST,STRIKE,GENERAL_HEALTH,SLFID_NATURAL_RESOURCES,KILL",,,,,,
2022/6/29,-1.507537688,"TAX_ETHNICITY,ARMEDCONFLICT",,,,,,
2022/6/29,2.232142857,"ECON_STOCKMARKET,TAX_ETHNICITY,ECON_DEBT",,,,,,
2022/6/29,-2.419354839,"ARMEDCONFLICT,ECON_DEBT",,,,,,
2022/6/30,1.649484536,"PROTEST,NEGOTIATIONS,TAX_ETHNICITY,ENV_CLIMATECHANGE,MOVEMENT_GENERAL,MOVEMENT_ENVIRONMENTAL,TAX_DISEASE",,,,,,
2022/6/30,-0.056433409,"ECON_ENTREPRENEURSHIP,ECON_TAXATION,MANMADE_DISASTER_IMPLIED,POVERTY,NEGOTIATIONS,LEGISLATION,KILL,ENV_GEOTHERMAL,ENV_MINING,ALLIANCE,GENERAL_HEALTH,MEDICAL,ECON_UNIONS,SCIENCE,ENV_OIL",,,,,,
2022/6/30,1.276595745,"DELAY,TAX_ETHNICITY",,,,,,
2022/7/1,1.348314607,"DELAY,TAX_ETHNICITY",,,,,,
2022/7/1,-1.829268293,"ECON_TAXATION,LEGISLATION,TAX_ETHNICITY,MANMADE_DISASTER_IMPLIED,NEGOTIATIONS,ENV_GEOTHERMAL,GENERAL_HEALTH,MEDICAL,MOVEMENT_GENERAL",,,,,,
2022/7/1,1.01010101,"TAX_DISEASE,SLFID_MINERAL_RESOURCES,RETIREMENT",,,,,,
2022/7/1,2.573529412,"SCIENCE,TAX_DISEASE",,,,,,
2022/7/1,0,"TAX_ETHNICITY,ENV_MINING,NEGOTIATIONS,DEMOCRACY,GENERAL_GOVERNMENT",,,,,,
2022/7/4,-0.73800738,"GENERAL_GOVERNMENT,ECON_STOCKMARKET,TAX_ETHNICITY",,,,,,
2022/7/4,0.60331825,"SLFID_MINERAL_RESOURCES,TAX_DISEASE",,,,,,
2022/7/4,1.774193548,"TAX_DISEASE,SLFID_MINERAL_RESOURCES",,,,,,
2022/7/4,-4.736842105,"MANMADE_DISASTER_IMPLIED,CLOSURE",,,,,,
2022/7/4,1.329787234,ENV_MINING,,,,,,
2022/7/4,-0.328947368,"MANMADE_DISASTER_IMPLIED,ENV_MINING,LEGISLATION,ECON_CURRENCY_EXCHANGE_RATE,DELAY,GENERAL_GOVERNMENT,ECON_TAXATION",,,,,,
2022/7/5,-1.259181532,"CORRUPTION,TAX_ETHNICITY,ECON_STOCKMARKET,GENERAL_HEALTH,WATER_SECURITY,TRIAL,TAX_DISEASE,DELAY",,,,,,
2022/7/5,-0.301204819,"ENV_SOLAR,ECON_STOCKMARKET",,,,,,
2022/7/5,-0.286123033,"ENV_SOLAR,ECON_STOCKMARKET",,,,,,
2022/7/5,1.923076923,"ENV_MINING,DELAY,TAX_ETHNICITY",,,,,,
2022/7/6,-1.711491443,"TAX_ETHNICITY,TAX_DISEASE,GENERAL_GOVERNMENT,ECON_TAXATION",,,,,,
2022/7/6,-1.269035533,"TAX_ETHNICITY,WATER_SECURITY,NATURAL_DISASTER,ARMEDCONFLICT,TOURISM,ENV_MINING,ECON_IPO",,,,,,
2022/7/6,0.597014925,ECON_STOCKMARKET,,,,,,
2022/7/6,-1.694915254,"WATER_SECURITY,NATURAL_DISASTER,ARMEDCONFLICT,TOURISM,ENV_MINING,ECON_IPO,TAX_ETHNICITY",,,,,,
2022/7/6,2.976190476,ENV_CLIMATECHANGE,,,,,,
2022/7/6,1.385041551,"ECON_STOCKMARKET,ENV_MINING,TAX_ETHNICITY",,,,,,
2022/7/7,1.385041551,"ECON_STOCKMARKET,ENV_MINING,TAX_ETHNICITY",,,,,,
2022/7/7,1.385041551,"ECON_STOCKMARKET,ENV_MINING,TAX_ETHNICITY",,,,,,
2022/7/7,-1.830161054,"MANMADE_DISASTER_IMPLIED,ENV_MINING,DELAY,ENV_CLIMATECHANGE,TAX_WEAPONS,WATER_SECURITY,DEMOCRACY,GENERAL_GOVERNMENT,TAX_ETHNICITY,ETH_INDIGINOUS,SCIENCE,EDUCATION",,,,,,
2022/7/7,-1.931993818,"MANMADE_DISASTER_IMPLIED,ENV_MINING,DELAY,ENV_CLIMATECHANGE,TAX_WEAPONS,WATER_SECURITY,DEMOCRACY,GENERAL_GOVERNMENT,TAX_ETHNICITY,ETH_INDIGINOUS,ECON_FOREIGNINVEST,ECON_NATIONALIZE,SCIENCE,EDUCATION,ENV_OIL",,,,,,
2022/7/7,-1.714285714,"MANMADE_DISASTER_IMPLIED,ENV_MINING,DELAY,ENV_CLIMATECHANGE,TAX_WEAPONS,WATER_SECURITY,DEMOCRACY,GENERAL_GOVERNMENT,TAX_ETHNICITY,ETH_INDIGINOUS,SCIENCE,EDUCATION",,,,,,
2022/7/7,0.363636364,"ECON_IPO,ECON_STOCKMARKET,WATER_SECURITY,NATURAL_DISASTER,MANMADE_DISASTER_IMPLIED,PUBLIC_TRANSPORT,SLFID_MINERAL_RESOURCES,ENV_MINING",,,,,,
2022/7/7,-1.374045802,"KILL,MARITIME_INCIDENT,MARITIME,MANMADE_DISASTER_IMPLIED",,,,,,
2022/7/7,0.417101147,"TAX_ETHNICITY,AGRICULTURE,SCIENCE,ECON_STOCKMARKET,TAX_DISEASE,GENERAL_GOVERNMENT,LEGISLATION",,,,,,
2022/7/7,0,"ECON_STOCKMARKET,SLFID_NATURAL_RESOURCES,ENV_GREEN,GENERAL_GOVERNMENT",,,,,,
2022/7/8,-0.260642919,"TAX_ETHNICITY,SLFID_MINERAL_RESOURCES,ECON_TAXATION,MANMADE_DISASTER_IMPLIED,ENV_MINING,LEGISLATION,DELAY,GENERAL_GOVERNMENT,ECON_STOCKMARKET",,,,,,
2022/7/8,2.528735632,"TAX_ETHNICITY,AGRICULTURE,SCIENCE,ECON_STOCKMARKET",,,,,,
2022/7/8,2.460456942,"ECON_STOCKMARKET,TAX_ETHNICITY,AGRICULTURE,SCIENCE",,,,,,
2022/7/8,-0.258397933,"TAX_ETHNICITY,SLFID_MINERAL_RESOURCES,ECON_TAXATION,MANMADE_DISASTER_IMPLIED,ENV_MINING,LEGISLATION,DELAY,GENERAL_GOVERNMENT,ECON_STOCKMARKET",,,,,,
2022/7/8,2.5,"TAX_ETHNICITY,AGRICULTURE,SCIENCE,ECON_STOCKMARKET",,,,,,
2022/7/8,2.466367713,"TAX_ETHNICITY,AGRICULTURE,SCIENCE,ECON_STOCKMARKET",,,,,,
2022/7/8,1.086956522,"ECON_STOCKMARKET,TAX_ETHNICITY,ENV_MINING,SCIENCE",,,,,,
2022/7/9,-1.230769231,"ENV_MINING,TAX_ETHNICITY,GENERAL_GOVERNMENT,BORDER",,,,,,
2022/7/11,1.534526854,"ECON_STOCKMARKET,AGRICULTURE,BAN",,,,,,
2022/7/11,2.356902357,"ECON_IPO,EDUCATION,TAX_ETHNICITY,ENV_MINING",,,,,,
2022/7/11,2.482269504,"ECON_IPO,EDUCATION,TAX_ETHNICITY,ENV_MINING",,,,,,
2022/7/11,0,"MANMADE_DISASTER,ECON_STOCKMARKET",,,,,,
2022/7/12,-4.980842912,"MANMADE_DISASTER_IMPLIED,NATURAL_DISASTER,TAX_ETHNICITY,ECON_STOCKMARKET",,,,,,
2022/7/12,-2.821316614,"MANMADE_DISASTER,ECON_STOCKMARKET",,,,,,
2022/7/12,-1.909722222,"ECON_STOCKMARKET,ENV_COAL,FUELPRICES,TAX_ETHNICITY",,,,,,
2022/7/12,0.802407222,"TAX_ETHNICITY,ENV_MINING,TAX_DISEASE",,,,,,
2022/7/12,3.333333333,"SCIENCE,TAX_ETHNICITY,ETH_INDIGINOUS",,,,,,
2022/7/12,2.605459057,"TAX_ETHNICITY,ETH_INDIGINOUS,GENERAL_GOVERNMENT,EDUCATION,TAX_DISEASE,ARMEDCONFLICT,GENERAL_HEALTH,HEALTH_PANDEMIC",,,,,,
2022/7/12,-4.576659039,"ECON_DEBT,NATURAL_DISASTER,WATER_SECURITY,TAX_DISEASE,ECON_HOUSING_PRICES,ECON_IPO,DELAY,GENERAL_GOVERNMENT,ARMEDCONFLICT,ECON_STOCKMARKET",,,,,,
2022/7/12,0,"TAX_ETHNICITY,ENV_GREEN,SLFID_NATURAL_RESOURCES,TAX_DISEASE,ENV_MINING",,,,,,
2022/7/12,0,LEGISLATION,,,,,,
2022/7/12,0,LEGISLATION,,,,,,
2022/7/13,-2.045454545,"TAX_ETHNICITY,ECON_STOCKMARKET,ECON_DEBT,ENV_MINING",,,,,,
2022/7/13,-0.613496933,"ENV_MINING,ARMEDCONFLICT,SHORTAGE",,,,,,
2022/7/13,0,"TRIAL,GENERAL_GOVERNMENT,ENV_MINING",,,,,,
2022/7/13,-0.333333333,"TRIAL,GENERAL_GOVERNMENT,ENV_MINING",,,,,,
2022/7/13,0,ECON_STOCKMARKET,,,,,,
2022/7/13,1.078167116,ECON_STOCKMARKET,,,,,,
2022/7/13,0.445434298,"GENERAL_HEALTH,MEDICAL,TAX_DISEASE,TRIAL,ECON_STOCKMARKET,TAX_ETHNICITY,ECON_DEBT,GENERAL_GOVERNMENT,TRAFFIC,NATURAL_DISASTER,WATER_SECURITY",,,,,,
2022/7/13,0.296735905,ENV_NATURALGAS,,,,,,
2022/7/13,-2.173913043,"ENV_CLIMATECHANGE,ENV_SOLAR,ENV_GREEN,ENV_WINDPOWER,ENV_MINING,TAX_ETHNICITY",,,,,,
2022/7/13,-1.104972376,"ECON_STOCKMARKET,TOURISM,ECON_DEBT,ENV_MINING,TAX_ETHNICITY,ENV_NATURALGAS",,,,,,
2022/7/14,1.274065685,MANMADE_DISASTER_IMPLIED,,,,,,
2022/7/14,3.206997085,"LEGISLATION,ECON_STOCKMARKET",,,,,,
2022/7/14,2.038735984,"LEGISLATION,CRIME_ILLEGAL_DRUGS,TAX_ETHNICITY,ECON_STOCKMARKET,TAX_DISEASE,SCIENCE,EDUCATION,GENERAL_HEALTH,MEDICAL,ENV_NATURALGAS,AGRICULTURE,ENV_GREEN,TAX_FOODSTAPLES,SLFID_NATURAL_RESOURCES",,,,,,
2022/7/14,0.896860987,"TAX_DISEASE,SLFID_MINERAL_RESOURCES",,,,,,
2022/7/15,-0.867410161,"MANMADE_DISASTER_IMPLIED,TAX_DISEASE",,,,,,
2022/7/15,-3.14232902,SECURITY_SERVICES,,,,,,
2022/7/15,-0.389483934,"SHORTAGE,ENV_OIL,ENV_MINING",,,,,,
2022/7/15,-0.389483934,"SHORTAGE,ENV_OIL,ENV_MINING",,,,,,
2022/7/16,0.166389351,"ECON_ENTREPRENEURSHIP,TAX_ETHNICITY,ENV_OIL,TAX_DISEASE,GENERAL_HEALTH,HEALTH_PANDEMIC,ENV_MINING",,,,,,
2022/7/17,-3.428093645,"PROTEST,MOVEMENT_GENERAL,TAX_ETHNICITY,HUMAN_TRAFFICKING,GENERAL_GOVERNMENT,ENV_MINING,SELF_IDENTIFIED_HUMAN_RIGHTS,ENV_SOLAR,LEGISLATION,SLFID_ECONOMIC_DEVELOPMENT,AGRICULTURE,ALLIANCE,RETIREMENT",,,,,,
2022/7/18,-2.890625,"PROTEST,MOVEMENT_GENERAL,TAX_ETHNICITY,HUMAN_TRAFFICKING,GENERAL_GOVERNMENT,ENV_MINING,PUBLIC_TRANSPORT,SELF_IDENTIFIED_HUMAN_RIGHTS,ENV_SOLAR,SLFID_ECONOMIC_DEVELOPMENT,AGRICULTURE,FUELPRICES,SHORTAGE,ALLIANCE,RETIREMENT",,,,,,
2022/7/18,2.410575428,"MANMADE_DISASTER_IMPLIED,ENV_MINING,KILL,TAX_ETHNICITY,ECON_STOCKMARKET",,,,,,
2022/7/18,0,"ENV_SOLAR,ENV_GREEN,TAX_DISEASE,TAX_ETHNICITY",,,,,,
2022/7/19,-1.652209831,"ALLIANCE,MANMADE_DISASTER_IMPLIED,SHORTAGE,TAX_ETHNICITY,ELECTION,GOV_INTERGOVERNMENTAL,ENV_CLIMATECHANGE,ENV_GREEN,ENV_SOLAR,ENV_HYDRO,EDUCATION,ENV_MINING,SELF_IDENTIFIED_HUMAN_RIGHTS,DEMOCRACY,GENERAL_GOVERNMENT,UNSAFE_WORK_ENVIRONMENT,PROTEST,MOVEMENT_GENERAL,SELF_IDENTIFIED_ATROCITY,TERROR,ARMEDCONFLICT,KILL,AGRICULTURE,WATER_SECURITY,ETH_INDIGINOUS,GENERAL_HEALTH,DELAY,SLFID_NATURAL_RESOURCES,SCIENCE",,,,,,
2022/7/19,-3.797468354,"PROTEST,MOVEMENT_GENERAL,TAX_ETHNICITY,HUMAN_TRAFFICKING,GENERAL_GOVERNMENT",,,,,,
2022/7/19,-2.578796562,"KILL,SOC_SUICIDE,GENERAL_HEALTH,MEDICAL,TAX_DISEASE,EDUCATION,MANMADE_DISASTER_IMPLIED",,,,,,
2022/7/20,0.766283525,"ECON_STOCKMARKET,TAX_DISEASE",,,,,,
2022/7/20,1.915264074,"EDUCATION,NEW_CONSTRUCTION,TAX_ETHNICITY,ETH_INDIGINOUS,ENV_CLIMATECHANGE,SCIENCE,GENERAL_HEALTH,WATER_SECURITY,NEGOTIATIONS,ECON_TAXATION,ENV_MINING,SLFID_MINERAL_RESOURCES,ECON_STOCKMARKET,LEGISLATION,GENERAL_GOVERNMENT,DELAY,TAX_DISEASE",,,,,,
2022/7/20,2.116533865,"ENV_MINING,TAX_ETHNICITY,TAX_DISEASE,GENERAL_HEALTH,MEDICAL,SCIENCE,FOOD_SECURITY,DELAY,CYBER_ATTACK,ECON_INTEREST_RATES,ECON_ENTREPRENEURSHIP,CRIME_ILLEGAL_DRUGS,AGRICULTURE,GENERAL_GOVERNMENT,BORDER,ENV_CLIMATECHANGE,SLFID_ECONOMIC_DEVELOPMENT,PROTEST,ELECTION,ECON_STOCKMARKET,LEGISLATION,EDUCATION",,,,,,
2022/7/20,1.257861635,"ENV_GREEN,GENERAL_GOVERNMENT,TAX_ETHNICITY",,,,,,
2022/7/21,2.346041056,"SHORTAGE,ECON_ENTREPRENEURSHIP,ENV_MINING,TAX_ETHNICITY",,,,,,
2022/7/21,2.597402597,"SHORTAGE,ECON_ENTREPRENEURSHIP,ENV_MINING,TAX_ETHNICITY",,,,,,
2022/7/21,3.465346535,"ECON_STOCKMARKET,MANMADE_DISASTER_IMPLIED,ECON_ENTREPRENEURSHIP,ENV_MINING",,,,,,
2022/7/21,0.684150513,"SLFID_MINERAL_RESOURCES,TAX_DISEASE,MANMADE_DISASTER_IMPLIED",,,,,,
2022/7/21,0.281690141,"SHORTAGE,ECON_ENTREPRENEURSHIP,ENV_MINING,TAX_ETHNICITY,DELAY",,,,,,
2022/7/21,1.081081081,"ENV_MINING,ENV_GREEN,SCIENCE,ECON_STOCKMARKET,MOVEMENT_ENVIRONMENTAL",,,,,,
2022/7/21,0.864553314,"ECON_STOCKMARKET,ENV_MINING,ENV_GREEN,SCIENCE,MOVEMENT_ENVIRONMENTAL",,,,,,
2022/7/21,1.215805471,"ENV_MINING,ENV_GREEN,SCIENCE,ECON_STOCKMARKET,MOVEMENT_ENVIRONMENTAL",,,,,,
2022/7/21,3.983228512,"TAX_ETHNICITY,SCIENCE",,,,,,
2022/7/21,2.51572327,"SHORTAGE,ECON_ENTREPRENEURSHIP,ENV_MINING,TAX_ETHNICITY",,,,,,
2022/7/21,0.384615385,ECON_STOCKMARKET,,,,,,
2022/7/21,0,"MOVEMENT_ENVIRONMENTAL,TAX_ETHNICITY,ENV_MINING,ENV_CLIMATECHANGE,TRIAL,ENV_SPECIESENDANGERED,SCIENCE",,,,,,
2022/7/21,2.57985258,"MANMADE_DISASTER_IMPLIED,SCIENCE,ENV_SOLAR,TAX_ETHNICITY,DELAY,ENV_SPECIESENDANGERED,KILL,ENV_MINING",,,,,,
2022/7/22,4.337899543,"ECON_STOCKMARKET,TAX_ETHNICITY,SCIENCE",,,,,,
2022/7/22,0.931677019,"TAX_ETHNICITY,ENV_SPECIESENDANGERED,SLFID_MINERAL_RESOURCES,AGRICULTURE",,,,,,
2022/7/22,2.325581395,"SHORTAGE,ECON_ENTREPRENEURSHIP,ENV_MINING",,,,,,
2022/7/22,0.612088753,"MANMADE_DISASTER_IMPLIED,ENV_GREEN,ENV_WINDPOWER,SCIENCE,TAX_ETHNICITY,ECON_MONOPOLY,ENV_MINING,ENV_SOLAR,TRIAL,ENV_COAL",,,,,,
2022/7/22,-0.484429066,"MANMADE_DISASTER_IMPLIED,SCIENCE,PUBLIC_TRANSPORT,EDUCATION,ARMEDCONFLICT,GENERAL_HEALTH,MEDICAL,ENV_OIL,GENERAL_GOVERNMENT,TAX_ETHNICITY,URBAN,MILITARY",,,,,,
2022/7/24,1.517067004,"SLFID_MINERAL_RESOURCES,MANMADE_DISASTER_IMPLIED",,,,,,
2022/7/25,0.557103064,"GENERAL_HEALTH,MEDICAL,PROTEST",,,,,,
2022/7/25,0.715307582,"GENERAL_HEALTH,MEDICAL,PROTEST",,,,,,
2022/7/25,0,"MOVEMENT_ENVIRONMENTAL,TAX_ETHNICITY,ENV_MINING,ENV_CLIMATECHANGE,TRIAL,ENV_SPECIESENDANGERED,SCIENCE,LEGISLATION,SELF_IDENTIFIED_HUMAN_RIGHTS",,,,,,
2022/7/25,0.12755102,"TAX_ETHNICITY,ENV_GREEN",,,,,,
2022/7/25,0.15128593,"MANMADE_DISASTER_IMPLIED,KILL,EDUCATION,TRANSPARENCY",,,,,,
2022/7/25,1.956947162,"MARITIME_INCIDENT,MARITIME,MANMADE_DISASTER_IMPLIED,ENV_HYDRO,ENV_MINING,SLFID_MINERAL_RESOURCES,ECON_CURRENCY_EXCHANGE_RATE,PROTEST,KILL,TAX_ETHNICITY,ECON_STOCKMARKET,LEGISLATION",,,,,,
2022/7/25,0.144508671,"MANMADE_DISASTER_IMPLIED,KILL,EDUCATION,TRANSPARENCY",,,,,,
2022/7/26,4.607721046,"TAX_ETHNICITY,SCIENCE,ECON_STOCKMARKET",,,,,,
2022/7/26,1.507840772,"ENV_MINING,NEGOTIATIONS,TAX_ETHNICITY,ENV_GREEN,TAX_WEAPONS,LEGISLATION,GENERAL_GOVERNMENT",,,,,,
2022/7/26,1.578586136,"NEW_CONSTRUCTION,ALLIANCE,ENV_MINING,ECON_STOCKMARKET,EDUCATION,PROTEST,TAX_ETHNICITY,MEDICAL,AGRICULTURE,ECON_DEBT",,,,,,
2022/7/26,0.520231214,"DEMOCRACY,CONSTITUTIONAL",,,,,,
2022/7/26,1.671732523,"GENERAL_HEALTH,MEDICAL,KILL,TAX_DISEASE,MANMADE_DISASTER_IMPLIED,TAX_ETHNICITY",,,,,,
2022/7/26,0.88691796,"GENERAL_HEALTH,MEDICAL,KILL,TAX_DISEASE,MANMADE_DISASTER_IMPLIED,TAX_ETHNICITY",,,,,,
2022/7/26,-1.170568562,"ECON_INTEREST_RATES,ENV_MINING,LEGISLATION,TAX_ETHNICITY,TAX_DISEASE,SCIENCE,MOVEMENT_GENERAL",,,,,,
2022/7/26,-1.178871004,"TAX_ETHNICITY,MANMADE_DISASTER_IMPLIED,ENV_MINING",,,,,,
2022/7/27,-1.25698324,"SANITATION,GENERAL_HEALTH,MEDICAL,MANMADE_DISASTER_IMPLIED,EDUCATION",,,,,,
2022/7/27,-0.996932515,"TAX_ETHNICITY,ENV_MINING,LEGISLATION",,,,,,
2022/7/27,-2.06052801,"TAX_DISEASE,TAX_ETHNICITY,ENV_MINING,LEGISLATION",,,,,,
2022/7/27,-0.70754717,"TAX_ETHNICITY,ENV_MINING,LEGISLATION",,,,,,
2022/7/27,0.548112058,"MANMADE_DISASTER_IMPLIED,GENERAL_GOVERNMENT,TAX_DISEASE,ECON_TAXATION,TAX_WEAPONS,TAX_ETHNICITY,SHORTAGE",,,,,,
2022/7/28,-0.139599814,"MANMADE_DISASTER_IMPLIED,ENV_MINING,TAX_DISEASE,PROTEST,NATURAL_DISASTER,LEGISLATION,DELAY,GENERAL_GOVERNMENT,ECON_TAXATION,ECON_STOCKMARKET",,,,,,
2022/7/28,0.736543909,"ALLIANCE,TAX_DISEASE,GENERAL_HEALTH,MEDICAL,SLFID_MINERAL_RESOURCES,MANMADE_DISASTER_IMPLIED,ENV_MINING,LEGISLATION,ECON_STOCKMARKET,DELAY",,,,,,
2022/7/28,-7.886435331,"KILL,MANMADE_DISASTER_IMPLIED,NEGOTIATIONS",,,,,,
2022/7/28,-0.135379061,"GENERAL_HEALTH,WATER_SECURITY,EDUCATION,TAX_ETHNICITY,ECON_CURRENCY_EXCHANGE_RATE,ECON_STOCKMARKET,LEGISLATION,ECON_DEBT,GENERAL_GOVERNMENT,ENV_MINING,ECON_INTEREST_RATES,SLFID_MINERAL_RESOURCES,TAX_DISEASE,ECON_TAXATION,SLFID_NATURAL_RESOURCES,ENV_CLIMATECHANGE,DELAY,CYBER_ATTACK",,,,,,
2022/7/29,1.703163017,"SLFID_MINERAL_RESOURCES,RETIREMENT,MANMADE_DISASTER_IMPLIED",,,,,,
2022/7/30,1.691331924,"ECON_STOCKMARKET,MANMADE_DISASTER_IMPLIED,TAX_ETHNICITY,GENERAL_GOVERNMENT",,,,,,
2022/7/30,-0.900225056,"TAX_ETHNICITY,ETH_INDIGINOUS,MANMADE_DISASTER_IMPLIED,ENV_MINING,SLFID_DICTATORSHIP,AGRICULTURE,TOURISM,WATER_SECURITY,GENERAL_HEALTH,KILL,CONSTITUTIONAL,SCIENCE,EDUCATION,PROTEST,MOVEMENT_GENERAL,EXTREMISM,ELECTION,GENERAL_GOVERNMENT,RETIREMENT,ARREST,SLFID_NATURAL_RESOURCES",,,,,,
2022/7/31,3.309929789,"ENV_CLIMATECHANGE,GENERAL_HEALTH,SLFID_NATURAL_RESOURCES,SCIENCE",,,,,,
2022/7/31,1.464435146,"ENV_MINING,ECON_TAXATION,GENERAL_GOVERNMENT,MOVEMENT_ENVIRONMENTAL",,,,,,
2022/7/31,3.45177665,"ENV_CLIMATECHANGE,GENERAL_HEALTH,SLFID_NATURAL_RESOURCES,SCIENCE",,,,,,
2022/7/31,1.576576577,"ENV_MINING,ECON_TAXATION,GENERAL_GOVERNMENT,MOVEMENT_ENVIRONMENTAL",,,,,,
2022/8/1,4.07523511,ECON_STOCKMARKET,,,,,,
2022/8/1,1.965065502,"ENV_MINING,ECON_TAXATION,GENERAL_GOVERNMENT,MOVEMENT_ENVIRONMENTAL",,,,,,
2022/8/1,1.432664756,"ECON_TAXATION,GENERAL_GOVERNMENT,MOVEMENT_ENVIRONMENTAL",,,,,,
2022/8/1,2.564102564,ECON_STOCKMARKET,,,,,,
2022/8/1,1.559020045,"ENV_MINING,ECON_TAXATION,GENERAL_GOVERNMENT,MOVEMENT_ENVIRONMENTAL",,,,,,
2022/8/1,2.28956229,ECON_TAXATION,,,,,,
2022/8/2,-0.821508588,"MANMADE_DISASTER_IMPLIED,ENV_MINING,SLFID_DICTATORSHIP,TAX_ETHNICITY,ETH_INDIGINOUS,AGRICULTURE,TOURISM,WATER_SECURITY,GENERAL_HEALTH,KILL,CONSTITUTIONAL,SCIENCE,EDUCATION,PROTEST,MOVEMENT_GENERAL,EXTREMISM,ELECTION,GENERAL_GOVERNMENT,RETIREMENT,ARREST,SLFID_NATURAL_RESOURCES",,,,,,
2022/8/2,-2.58302583,"DRUG_TRADE,SCIENCE",,,,,,
2022/8/2,0.390714778,"TAX_ETHNICITY,ENV_OIL,ECON_COST_OF_LIVING,TAX_DISEASE,DELAY,ECON_INTEREST_RATES,ENV_GREEN,ECON_FOREIGNINVEST,MILITARY,ECON_STOCKMARKET,ENV_NATURALGAS,ENV_COAL,PROTEST,ENV_MINING,ARREST,STRIKE,NATURAL_DISASTER,MOVEMENT_GENERAL",,,,,,
2022/8/2,1.546860783,"GENERAL_GOVERNMENT,TAX_ETHNICITY,ETH_INDIGINOUS,GENERAL_HEALTH,ENV_GREEN,ENV_CLIMATECHANGE,MEDICAL",,,,,,
2022/8/2,-1.858190709,"TAX_ETHNICITY,MANMADE_DISASTER_IMPLIED,AGRICULTURE,ENV_MINING,LEGISLATION,TAX_DISEASE,GENERAL_HEALTH,HEALTH_PANDEMIC,MEDICAL,DELAY,GENERAL_GOVERNMENT,SLFID_MINERAL_RESOURCES,STRIKE,ECON_CURRENCY_EXCHANGE_RATE,ECON_STOCKMARKET",,,,,,
2022/8/2,1.121076233,"ECON_STOCKMARKET,PROTEST,STRIKE,ECON_TAXATION,LEGISLATION",,,,,,
2022/8/3,3.007518797,"SCIENCE,ENV_MINING",,,,,,
2022/8/3,-0.155279503,"GENERAL_GOVERNMENT,ECON_HOUSING_PRICES,ENV_GREEN,TOURISM,ECON_FOREIGNINVEST,ENV_SOLAR,ENV_HYDRO,ENV_COAL,PROTEST,GENERAL_HEALTH,ENV_DEFORESTATION,ENV_MINING,NEW_CONSTRUCTION",,,,,,
2022/8/3,3.47129506,"ENV_CLIMATECHANGE,GENERAL_HEALTH,SLFID_NATURAL_RESOURCES",,,,,,
2022/8/3,0.748129676,"ENV_MINING,ARMEDCONFLICT,REBELLION,SLFID_NATURAL_RESOURCES,SCIENCE,ENV_CLIMATECHANGE,TAX_ETHNICITY,ECON_TAXATION,EDUCATION",,,,,,
2022/8/3,0.709219858,"ENV_MINING,ARMEDCONFLICT,REBELLION,SLFID_NATURAL_RESOURCES,SCIENCE,ENV_CLIMATECHANGE,TAX_ETHNICITY,ECON_TAXATION,EDUCATION",,,,,,
2022/8/3,2.525252525,"ECON_STOCKMARKET,ENV_MINING,ENV_OIL",,,,,,
2022/8/4,-1.922290389,MANMADE_DISASTER_IMPLIED,,,,,,
2022/8/4,1.680672269,ECON_STOCKMARKET,,,,,,
2022/8/4,-2.496532594,"MANMADE_DISASTER_IMPLIED,ENV_MINING,SLFID_MINERAL_RESOURCES,LEGISLATION,GENERAL_HEALTH",,,,,,
2022/8/4,-0.234192037,"SHORTAGE,TAX_ETHNICITY",,,,,,
2022/8/5,0.54200542,"SLFID_MINERAL_RESOURCES,ENV_MINING,ECON_STOCKMARKET",,,,,,
2022/8/5,-0.574712644,"SHORTAGE,TAX_ETHNICITY",,,,,,
2022/8/5,-1.694915254,"ECON_STOCKMARKET,TAX_ETHNICITY",,,,,,
2022/8/7,0,"MANMADE_DISASTER_IMPLIED,ENV_MINING,PROTEST,STRIKE,LEGISLATION,DELAY,GENERAL_GOVERNMENT,ECON_TAXATION,ECON_STOCKMARKET",,,,,,
2022/8/7,0,"MANMADE_DISASTER_IMPLIED,ENV_MINING,PROTEST,STRIKE,LEGISLATION,DELAY,GENERAL_GOVERNMENT,ECON_TAXATION,ECON_STOCKMARKET",,,,,,
