Date,Open,High,Low,Close,Change %,Volume
2022-10-14,0.018957345971563955,0.018867924528301883,0.01904761904761898,0.018957345971563955,0.9791666666666667,
2022-10-17,0.009302325581395321,0.0092592592592593,0.009345794392523255,0.009302325581395321,-0.5105263157894737,
2022-10-18,0.0,0.0,0.0,0.0,-1.0,
2022-10-19,0.0,0.0,0.0,0.0,,
2022-10-20,0.0,0.0,0.0,0.0,,
2022-10-21,0.018433179723502224,0.0183486238532109,0.0185185185185186,0.018433179723502224,inf,
2022-10-24,0.0,0.0,0.0,0.0,-1.0,
2022-10-25,0.0,0.0,0.0,0.0,,
2022-10-26,0.018099547511312153,0.018018018018018056,0.018181818181818077,0.018099547511312153,inf,
2022-10-27,0.0,0.0,0.0,0.0,-1.0,
2022-10-28,0.003555555555555534,0.003539823008849474,0.0035714285714285587,0.003555555555555534,inf,
2022-10-30,-0.003542958370239102,-0.007936507936507908,0.000889679715302405,-0.003542958370239102,-1.9722222222222223,
2022-11-01,0.01777777777777767,0.022222222222222143,0.01333333333333342,0.01777777777777767,-6.085714285714286,
2022-11-02,0.008733624454148492,0.008695652173912993,0.00877192982456143,0.008733624454148492,-0.5112359550561798,
2022-11-04,0.0,0.0,0.0,0.0,-1.0,
2022-11-06,0.0,0.0,0.0,0.0,,
2022-11-07,0.025974025974025983,0.02586206896551735,0.026086956521739202,0.025974025974025983,inf,
2022-11-13,0.0,0.0,0.0,0.0,-1.0,
2022-11-14,0.00843881856540074,0.008403361344537785,0.008474576271186418,0.00843881856540074,inf,
2022-11-20,-0.008368200836820106,-0.008333333333333304,-0.008403361344537785,-0.008368200836820106,-2.0,
2022-11-21,-0.0016877637130802148,-0.001680672268907557,-0.0016949152542372614,-0.0016877637130802148,-0.7976190476190476,
2022-11-22,0.0,0.0,0.0,0.0,-1.0,
2022-11-23,-0.0016906170752324368,-0.0016835016835017313,-0.001697792869269965,-0.0016906170752324368,-inf,
2022-11-25,-0.013547840812870415,-0.013490725126475533,-0.013605442176870763,-0.013547840812870415,6.9411764705882355,
2022-11-27,0.0,0.0,0.0,0.0,-1.0,
2022-11-28,-0.008583690987124415,-0.008547008547008517,-0.008620689655172376,-0.008583690987124415,-inf,
2022-11-29,0.0,0.0,0.0,0.0,-1.0,
2022-11-30,0.0,0.0,0.0,0.0,,
2022-12-01,0.0,0.0,0.0,0.0,,
2022-12-02,0.0,0.0,0.0,0.0,,
2022-12-05,0.0,0.0,0.0,0.0,,
2022-12-06,-0.008658008658008698,8.913793103448276,-0.008695652173912993,-0.008658008658008698,-inf,
2022-12-07,0.0,0.0,0.0,0.0,-1.0,
2022-12-11,-0.0017467248908297206,-0.0017391304347825765,-0.0017543859649122862,-0.0017467248908297206,-inf,
2022-12-12,-0.006999125109361293,-0.9006968641114983,-0.007029876977152849,-0.006999125109361293,3.117647058823529,
2022-12-13,-0.007048458149779724,-0.007017543859649145,-0.0070796460176991705,-0.007048458149779724,0.0,
2022-12-14,0.0,0.0,0.0,0.0,-1.0,
2022-12-16,-0.0017746228926353025,-0.0017667844522968323,-0.0017825311942959443,-0.0017746228926353025,-inf,
2022-12-18,0.0,0.0,0.0,0.0,-1.0,
2022-12-19,-0.016000000000000014,-0.015929203539822967,-0.016071428571428625,-0.016000000000000014,-inf,
2022-12-21,0.0,0.0,0.0,0.0,-1.0,
2022-12-22,-0.010840108401083959,-0.010791366906474864,-0.010889292196007205,-0.010840108401083959,-inf,
2022-12-23,0.0,0.0,0.0,0.0,-1.0,
2022-12-25,-0.0182648401826484,-0.018181818181818188,-0.01834862385321101,-0.0182648401826484,-inf,
2022-12-26,-0.0018604651162790198,-0.0018518518518518823,-0.0018691588785046953,-0.0018604651162790198,-0.8961748633879781,
2022-12-27,-0.00745573159366264,-0.007421150278293154,-0.0074906367041198685,-0.00745573159366264,2.9473684210526314,
2022-12-30,0.0,0.0,0.0,0.0,-1.0,
2023-01-01,-0.024413145539906145,-0.024299065420560706,-0.024528301886792447,-0.024413145539906145,-inf,
2023-01-03,0.0,0.0,0.0,0.0,-1.0,
2023-01-05,0.0,0.0,0.0,0.0,,
2023-01-06,0.0,0.0,0.0,0.0,,
2023-01-08,0.0,0.0,0.0,0.0,,
2023-01-09,-0.0327237728585178,-0.03256704980842917,-0.03288201160541582,-0.0327237728585178,-inf,
2023-01-11,-0.03980099502487566,-0.03960396039603964,-0.040000000000000036,-0.03980099502487566,0.21712538226299682,
2023-01-13,0.0,0.0,0.0,0.0,-1.0,
2023-01-16,-0.004145077720207224,-0.004123711340206171,-0.004166666666666652,-0.004145077720207224,-inf,
2023-01-17,-0.00624349635796051,-0.006211180124223614,-0.006276150627615107,-0.00624349635796051,0.5121951219512195,
2023-01-18,0.0,0.0,0.0,0.0,-1.0,
2023-01-20,0.0,0.0,0.0,0.0,,
2023-01-22,0.0,0.0,0.0,0.0,,
2023-01-24,0.0,0.0,0.0,0.0,,
2023-01-26,0.0,0.0,0.0,0.0,,
2023-01-27,0.0,0.0,0.0,0.0,,
2023-01-29,0.0,0.0,0.0,0.0,,
2023-01-30,0.0,0.0,0.0,0.0,,
2023-01-31,0.0,0.0,0.0,0.0,,
2023-02-02,-0.010471204188481686,-0.01041666666666663,-0.010526315789473717,-0.010471204188481686,-inf,
2023-02-03,0.0,0.0,0.0,0.0,-1.0,
2023-02-05,0.0,0.0,0.0,0.0,,
2023-02-06,0.0,0.0,0.0,0.0,,
2023-02-07,0.0,0.0,0.0,0.0,,
2023-02-09,0.0,0.0,0.0,0.0,,
2023-02-10,0.0,0.0,0.0,0.0,,
2023-02-13,0.0,0.0,0.0,0.0,,
2023-02-15,0.0,0.0,0.0,0.0,,
2023-02-16,0.0,0.0,0.0,0.0,,
2023-02-17,0.0,0.0,0.0,0.0,,
2023-02-20,-0.10582010582010581,-0.10526315789473684,-0.1063829787234043,-0.10582010582010581,-inf,
2023-02-22,-0.011834319526627168,-0.0117647058823529,-0.011904761904761862,-0.011834319526627168,-0.888468809073724,
2023-02-23,-0.057485029940119725,-0.05714285714285716,-0.05783132530120483,-0.057485029940119725,3.8728813559322033,
2023-02-24,0.0,0.0,0.0,0.0,-1.0,
2023-02-26,0.0,0.0,0.0,0.0,,
2023-02-27,-0.027954256670902122,-0.02777777777777779,-0.02813299232736577,-0.027954256670902122,-inf,
2023-02-28,0.0,0.0,0.0,0.0,-1.0,
2023-03-02,-0.0444444444444444,-0.04415584415584417,-0.044736842105263186,-0.0444444444444444,-inf,
2023-03-03,-0.008207934336525335,-0.008152173913043459,-0.008264462809917328,-0.008207934336525335,-0.8153153153153153,
2023-03-06,-0.01379310344827589,-0.013698630136986356,-0.01388888888888884,-0.01379310344827589,0.6829268292682926,
2023-03-08,0.0,0.0,0.0,0.0,-1.0,
2023-03-09,0.0,0.0,0.0,0.0,,
2023-03-10,-0.05594405594405594,-0.05555555555555558,-0.07042253521126762,-0.05594405594405594,-inf,
2023-03-13,-0.014814814814814836,-0.014705882352941124,0.0,-0.014814814814814836,-0.7352415026833632,
2023-03-15,-0.015037593984962405,-0.014925373134328401,-0.015151515151515138,-0.015037593984962405,0.013513513513513598,
2023-03-17,-0.02442748091603053,-0.024242424242424288,-0.024615384615384595,-0.02442748091603053,0.6266666666666667,
2023-03-19,0.0,0.0,0.0,0.0,-1.0,
2023-03-20,-0.03755868544600938,-0.037267080745341574,-0.03785488958990535,-0.03755868544600938,-inf,
2023-03-21,-0.04878048780487809,-0.048387096774193505,-0.049180327868852514,-0.04878048780487809,0.2978723404255319,
2023-03-23,-0.027350427350427364,-0.027118644067796627,-0.02758620689655178,-0.027350427350427364,-0.4385245901639344,
2023-03-24,-0.02811950790861162,-0.027874564459930307,-0.028368794326241176,-0.02811950790861162,0.025547445255474477,
2023-03-26,0.0,0.0,0.0,0.0,-1.0,
2023-03-27,-0.02893309222423146,-0.028673835125448077,-0.029197080291970767,-0.02893309222423146,-inf,
2023-03-28,-0.029795158286778367,-0.029520295202952074,-0.03007518796992481,-0.029795158286778367,0.03114186851211076,
2023-03-29,0.0,0.0,0.0,0.0,-1.0,
2023-03-30,-0.06525911708253362,-0.06463878326996197,-0.06589147286821706,-0.06525911708253362,-inf,
2023-03-31,-0.028747433264887046,-0.028455284552845517,-0.02904564315352698,-0.028747433264887046,-0.5604900459418071,
2023-04-02,0.0,0.0,0.0,0.0,-1.0,
2023-04-03,-0.029598308668076112,-0.029288702928870314,-0.02991452991452992,-0.029598308668076112,-inf,
2023-04-05,-0.05228758169934644,-0.051724137931034475,-0.052863436123347984,-0.05228758169934644,0.7668918918918921,
2023-04-06,0.0,0.0,0.0,0.0,-1.0,
2023-04-07,0.0,0.0,0.0,0.0,,
2023-04-09,0.0,0.0,0.0,0.0,,
2023-04-10,0.0,0.0,0.0,0.0,,
2023-04-11,-0.02298850574712641,-0.022727272727272707,-0.023255813953488413,-0.02298850574712641,-inf,
2023-04-12,0.0,0.0,0.0,0.0,-1.0,
2023-04-14,-0.07058823529411762,-0.06976744186046513,-0.0714285714285714,-0.07058823529411762,-inf,
2023-04-16,0.0,0.0,0.0,0.0,-1.0,
2023-04-17,-0.025316455696202556,-0.025000000000000022,-0.02564102564102566,-0.025316455696202556,-inf,
2023-04-19,-0.051948051948051965,-0.05128205128205132,-0.052631578947368474,-0.051948051948051965,1.0513833992094863,
2023-04-21,-0.0273972602739726,-0.027027027027026973,-0.02777777777777779,-0.0273972602739726,-0.47206165703275527,
2023-04-23,0.0,0.0,0.0,0.0,-1.0,
2023-04-24,-0.028169014084507005,-0.02777777777777779,-0.02857142857142858,-0.028169014084507005,-inf,
2023-04-25,-0.04057971014492756,-0.040000000000000036,-0.04117647058823526,-0.04057971014492756,0.43971631205673756,
2023-04-27,0.0,0.0,0.0,0.0,-1.0,
2023-04-28,0.04229607250755296,0.04166666666666674,0.042944785276073594,0.04229607250755296,inf,
2023-04-30,0.0,0.0,0.0,0.0,-1.0,
2023-05-02,0.0,0.02857142857142847,0.02941176470588225,0.02898550724637672,inf,
2023-05-03,0.02898550724637672,0.0,0.0,0.0,-1.0,
2023-05-05,0.0,0.0,0.0,0.0,,
2023-05-07,0.0,0.0,0.0,0.0,,
2023-05-08,0.08450704225352124,0.08333333333333326,0.08571428571428563,0.08450704225352124,inf,
2023-05-10,0.025974025974025983,0.02564102564102555,0.026315789473684292,0.025974025974025983,-0.6923076923076923,
2023-05-11,0.0,0.0,0.0,0.0,-1.0,
2023-05-12,0.025316455696202445,0.02499999999999991,0.02564102564102555,0.025316455696202445,inf,
2023-05-14,0.0,0.0,0.0,0.0,-1.0,
2023-05-15,0.024691358024691468,0.024390243902439046,0.02499999999999991,0.024691358024691468,inf,
2023-05-16,0.09638554216867479,0.09523809523809534,0.09756097560975618,0.09638554216867479,2.902834008097166,
2023-05-18,0.0,0.0,0.0,0.0,-1.0,
2023-05-19,0.0,0.0,0.0,0.0,,
2023-05-22,0.0,0.0,0.0,0.0,,
